ts,year,quarter,session,in_killzone,vol_regime,pd_zone,atr_pct,ret_15m,ret_60m,recent_sweep,trend_15m,trend_1h,trend_4h,direction,confidence,outcome,realized_R
2019-05-22 01:47:00+00:00,2019,2,asia,0,normal,premium,0.021622922949636872,0.00011596667890759389,0.0007542644954163926,none,na,bull,bear,flat,0,flat,0.0
2019-05-23 15:41:00+00:00,2019,2,off,0,high,discount,0.05396604639875464,-0.0016700394915220935,-0.0017288801571709233,none,na,bear,range,flat,0,flat,0.0
2019-05-27 09:11:00+00:00,2019,2,off,0,low,equilibrium,0.01543680387405991,-0.0001364522417153996,-0.0002728672500828347,sellside,na,bull,range,long,4,loss,-1.1369863013698767
2019-05-29 03:59:00+00:00,2019,2,asia,0,low,discount,0.011138519345423618,-0.00011858879335902757,0.0005537865152983525,none,na,range,range,flat,0,flat,0.0
2019-05-30 17:47:00+00:00,2019,2,ny_pm,0,normal,discount,0.03162609918505626,-0.00023863500775563775,-0.0021040095275903135,sellside,na,bull,range,long,4,win,0.05494505494506373
2019-06-03 11:22:00+00:00,2019,2,ny_am,1,normal,premium,0.02676516647634643,0.0009703634819876279,0.0011727596247169201,none,na,bear,range,flat,0,flat,0.0
2019-06-05 02:52:00+00:00,2019,2,asia,0,low,premium,0.013798944858161785,-0.00031496683005570973,0.00021665484912944142,none,na,bull,range,flat,0,flat,0.0
2019-06-06 16:37:00+00:00,2019,2,off,0,high,premium,0.02996742810609899,-0.00015617374328940947,-0.0009752862465133516,buyside,na,bull,range,flat,0,flat,0.0
2019-06-10 10:09:00+00:00,2019,2,off,0,normal,premium,0.015038909455738816,0.0006708965094213038,0.0010930638387634955,none,na,bull,range,flat,0,flat,0.0
2019-06-12 01:39:00+00:00,2019,2,asia,0,normal,discount,0.02193106461857465,-0.0010363887609396592,-0.0014196915048729952,sellside,na,bear,range,long,4,win,1.0
2019-06-13 15:29:00+00:00,2019,2,off,0,high,premium,0.03458893032269513,0.0007394318858393993,-0.0006425132818044074,none,na,range,bear,flat,0,flat,0.0
2019-06-17 09:06:00+00:00,2019,2,off,0,normal,discount,0.014959394642490617,0.0005931652060770733,0.0005165882217885433,none,na,bull,bull,long,6,timeout,-0.6666666666666666
2019-06-19 00:49:00+00:00,2019,2,asia,0,normal,premium,0.01424852959538057,-0.0007165890361877463,-0.00020753933813818346,none,na,bear,bull,flat,0,flat,0.0
2019-06-20 14:41:00+00:00,2019,2,ny_am,1,high,premium,0.03761664685725942,-0.0006830728922990549,-0.0019904681805438746,sellside,na,range,range,flat,0,flat,0.0
2019-06-24 08:16:00+00:00,2019,2,london,1,normal,premium,0.01755784974134512,-0.000112218751753418,-0.0014941820287256494,none,na,bear,bull,flat,0,flat,0.0
2019-06-25 23:53:00+00:00,2019,2,off,0,normal,discount,0.01793021839295393,-0.0006218788278526335,-0.0017130056660956648,none,na,range,range,flat,0,flat,0.0
2019-06-27 13:42:00+00:00,2019,2,ny_am,1,normal,discount,0.040034493374431976,-0.0016752310501251717,-0.00011311364150516553,none,na,range,range,flat,0,flat,0.0
2019-07-01 07:18:00+00:00,2019,3,london,1,normal,premium,0.02102318835382546,-0.0008926412883789262,-0.00033492733937443014,none,na,bull,range,flat,0,flat,0.0
2019-07-02 22:54:00+00:00,2019,3,off,0,normal,premium,0.00792959255199142,3.7335722819593785e-05,-0.0005783474188914386,none,na,range,range,flat,0,flat,0.0
2019-07-04 15:58:00+00:00,2019,3,off,0,low,premium,0.006078696967504619,-5.556996258289186e-05,-0.00018520919378437945,none,na,bull,range,flat,0,flat,0.0
2019-07-08 13:05:00+00:00,2019,3,ny_am,1,normal,discount,0.013133592170961854,-0.0005595240315571554,-0.0009321923299215094,none,na,range,bull,flat,0,flat,0.0
2019-07-10 04:56:00+00:00,2019,3,off,0,low,discount,0.008059445954532908,-0.0005227684322548123,-0.00048544595679530985,sellside,na,bull,range,long,4,loss,-1.2857142857142858
2019-07-11 18:49:00+00:00,2019,3,ny_pm,0,normal,premium,0.024206982859791133,9.252748066175655e-05,0.0004628086933984968,buyside,na,bull,bull,flat,0,flat,0.0
2019-07-15 12:44:00+00:00,2019,3,ny_am,1,normal,equilibrium,0.011391791809008869,-0.00014615609470914936,-0.00021921812203142126,none,na,range,range,flat,0,flat,0.0
2019-07-17 05:01:00+00:00,2019,3,off,0,low,premium,0.004269204411984113,7.312747947860108e-05,0.00018283875450240432,none,na,bear,range,flat,0,flat,0.0
2019-07-18 18:59:00+00:00,2019,3,ny_pm,0,high,premium,0.027905836554478536,0.0006794975391170205,0.0042019129761707305,none,na,range,bear,flat,0,flat,0.0
2019-07-22 12:35:00+00:00,2019,3,ny_am,1,normal,premium,0.027424671822038466,-0.00038585917977362926,0.00036776198444366805,none,na,range,range,flat,0,flat,0.0
2019-07-24 04:22:00+00:00,2019,3,off,0,low,premium,0.005134952890852915,-7.31288164101064e-05,-0.00018280198888563908,buyside,na,range,bull,short,4,win,0.09090909090909091
2019-07-25 18:28:00+00:00,2019,3,ny_pm,0,high,discount,0.030443160197486593,-0.0005524963627322787,0.0014763143811474654,none,na,range,range,flat,0,flat,0.0
2019-07-29 12:26:00+00:00,2019,3,ny_am,1,normal,premium,0.01042760328443604,-0.00020228396991485683,9.197432076964111e-05,buyside,na,bear,range,short,5,loss,-1.2222222222222223
2019-07-31 04:12:00+00:00,2019,3,off,0,low,premium,0.007263041130630233,0.0,0.0006789987521104015,none,na,bull,bear,flat,0,flat,0.0
2019-08-01 17:58:00+00:00,2019,3,ny_pm,0,high,discount,0.14060909984356385,-0.0014196585347629545,-0.014671729273417628,none,na,bull,range,flat,0,flat,0.0
2019-08-05 11:28:00+00:00,2019,3,ny_am,1,normal,discount,0.040204515294962696,-0.001023835267775981,-0.00235073771118416,sellside,na,bear,bear,flat,0,flat,0.0
2019-08-07 02:59:00+00:00,2019,3,asia,0,low,discount,0.03158159361948193,0.0009396038165350899,-0.0017003516636395254,buyside,na,range,range,short,4,win,1.6891891891891337
2019-08-08 16:44:00+00:00,2019,3,off,0,normal,premium,0.03424947420966482,0.0005322283259518334,0.0015983863908815862,none,na,bull,range,flat,0,flat,0.0
2019-08-12 10:14:00+00:00,2019,3,off,0,normal,discount,0.038313144073294565,3.823360734085261e-05,-0.00030576364470264486,none,na,bull,range,flat,0,flat,0.0
2019-08-14 01:44:00+00:00,2019,3,asia,0,normal,discount,0.027588182313211456,-0.0011779458144925334,-0.0010640723569202706,none,na,bull,range,flat,0,flat,0.0
2019-08-15 15:29:00+00:00,2019,3,off,0,normal,premium,0.08268997540060098,0.0021997014690863384,0.0012428219868433636,none,na,range,range,flat,0,flat,0.0
2019-08-19 09:00:00+00:00,2019,3,off,0,normal,premium,0.021830712204301404,0.00015330369461904033,-0.0010526920205944838,none,na,bull,range,flat,0,flat,0.0
2019-08-21 00:32:00+00:00,2019,3,asia,0,normal,discount,0.018932711350048616,0.0003852673755586377,0.001900315433069347,buyside,na,bear,range,short,4,timeout,-0.005470459518599475
2019-08-22 14:19:00+00:00,2019,3,ny_am,1,high,premium,0.046835772991314334,-0.001225094493722578,0.0003709692761343099,buyside,na,bear,range,flat,0,flat,0.0
2019-08-26 07:51:00+00:00,2019,3,london,1,high,premium,0.08131102720334119,-0.000697823179359941,0.009635533969174125,sellside,na,range,range,flat,0,flat,0.0
2019-08-27 23:22:00+00:00,2019,3,off,0,low,equilibrium,0.011970759763384322,0.00023241400681747753,0.0012019696793455082,none,na,bear,bull,flat,0,flat,0.0
2019-08-29 13:08:00+00:00,2019,3,ny_am,1,low,premium,0.02069910268351193,-0.0008557410717681512,-0.0013305202334112638,none,na,bull,range,flat,0,flat,0.0
2019-09-02 06:39:00+00:00,2019,3,london,1,normal,discount,0.017997102366275886,-0.00028532298561972154,-0.0011972633979475485,none,na,range,range,flat,0,flat,0.0
2019-09-04 01:23:00+00:00,2019,3,asia,0,normal,premium,0.023914721422213858,0.0003822849169486018,0.0028358466343482345,none,na,range,bear,flat,0,flat,0.0
2019-09-05 15:12:00+00:00,2019,3,off,0,high,premium,0.043357225333430685,0.0007840648160247914,0.0006420953212903401,buyside,na,range,range,flat,0,flat,0.0
2019-09-09 08:44:00+00:00,2019,3,london,1,low,premium,0.012658198783794395,1.8634813558690344e-05,-0.0006517812249762565,none,na,bull,bull,flat,0,flat,0.0
2019-09-11 00:17:00+00:00,2019,3,asia,0,normal,premium,0.017312010334017077,-0.0003535278356653766,-0.00020470448116718774,none,na,bull,bear,flat,0,flat,0.0
2019-09-12 14:03:00+00:00,2019,3,ny_am,1,high,equilibrium,0.05067057720065612,0.0010140117994100295,-0.0017833504927195175,buyside,na,range,range,flat,0,flat,0.0
2019-09-16 07:38:00+00:00,2019,3,london,1,normal,discount,0.025580072129069962,1.8451205786298134e-05,0.00014762871378483114,sellside,na,bear,range,long,5,win,0.24316109422491325
2019-09-17 23:12:00+00:00,2019,3,off,0,low,premium,0.012583805694255606,-0.0008668643855222581,-0.0004981696876660565,none,na,bear,bear,short,6,loss,-1.1470588235294275
2019-09-19 12:58:00+00:00,2019,3,ny_am,1,normal,premium,0.022986471734760944,0.001676399609454157,0.003154806929505747,none,na,range,bull,flat,0,flat,0.0
2019-09-23 06:31:00+00:00,2019,3,london,1,normal,equilibrium,0.013820071678654325,0.00048132104113443667,0.0005554115599659347,buyside,na,range,bear,short,5,win,0.017793594306050743
2019-09-24 22:02:00+00:00,2019,3,off,0,high,discount,0.05195746576670898,0.0009132079691372981,0.001454464085925263,buyside,na,range,bear,flat,0,flat,0.0
2019-09-26 11:50:00+00:00,2019,3,ny_am,1,low,premium,0.01467303598287675,0.00011092008208086075,0.0006288726532877092,none,na,bull,range,flat,0,flat,0.0
2019-09-30 05:22:00+00:00,2019,3,off,0,low,premium,0.011387716414170235,0.00011148686313129437,9.290399301361973e-05,none,na,bear,bear,short,6,win,1.5263157894736843
2019-10-01 19:09:00+00:00,2019,4,ny_pm,0,high,discount,0.037581001632367786,0.00041295166588456125,0.0029544599171998495,none,na,range,bull,flat,0,flat,0.0
2019-10-03 10:41:00+00:00,2019,4,off,0,normal,equilibrium,0.028270732670606466,-0.0013213328226733053,-0.0007089752433509619,none,na,range,range,flat,0,flat,0.0
2019-10-07 04:11:00+00:00,2019,4,off,0,low,discount,0.009659701140507413,7.559007502314946e-05,0.00032133676092544985,sellside,na,bull,bull,long,8,win,0.5113636363636787
2019-10-08 17:57:00+00:00,2019,4,ny_pm,0,normal,discount,0.03716021060773709,-0.0009108332226417958,0.0010266745251630322,none,na,range,range,flat,0,flat,0.0
2019-10-10 09:27:00+00:00,2019,4,off,0,normal,premium,0.03240436588983472,-0.0007027807324114876,-0.0011960359949880397,none,na,bear,bear,short,6,win,0.3603603603603682
2019-10-14 02:57:00+00:00,2019,4,asia,0,normal,equilibrium,0.018815485773694282,0.0002976578051457593,0.0008003573688716822,sellside,na,range,range,long,4,timeout,-0.06382978723404255
2019-10-15 16:46:00+00:00,2019,4,off,0,normal,premium,0.023205312629952755,0.00020347008989678517,-0.00011094879713012445,buyside,na,bull,range,short,4,timeout,-0.21645021645021303
2019-10-17 08:21:00+00:00,2019,4,london,1,normal,premium,0.019130008110090087,0.0002965599051008304,0.0011501502615664304,sellside,na,range,bear,long,5,win,0.1449275362318535
2019-10-21 01:54:00+00:00,2019,4,asia,0,normal,discount,0.01645574495976127,-0.00013038538193603665,0.00013041939150038194,none,na,range,range,flat,0,flat,0.0
2019-10-22 16:13:00+00:00,2019,4,off,0,normal,premium,0.02472824221915037,0.0012661763336747043,0.0005209786956926226,none,na,range,bull,flat,0,flat,0.0
2019-10-24 07:46:00+00:00,2019,4,london,1,normal,premium,0.024192308114886624,-0.00016746678575415875,0.00026061542471006536,none,na,bear,bear,short,7,win,0.2884615384615317
2019-10-28 01:20:00+00:00,2019,4,asia,0,low,premium,0.010224199921068967,0.00011115227862171174,-0.00025925925925925926,sellside,na,bull,bull,long,7,timeout,0.40160642570278776
2019-10-29 15:15:00+00:00,2019,4,off,0,high,premium,0.033742520423752184,-0.00043298019345923536,0.0015969722145296778,none,na,bear,range,flat,0,flat,0.0
2019-10-31 06:51:00+00:00,2019,4,london,1,normal,discount,0.007879626082884474,7.354969201066471e-05,-7.353887448752597e-05,none,na,range,range,flat,0,flat,0.0
2019-11-04 00:34:00+00:00,2019,4,off,0,high,premium,0.011500919139091901,-0.00012789826606493578,0.0018123569794050343,none,na,range,range,flat,0,flat,0.0
2019-11-05 14:45:00+00:00,2019,4,ny_am,1,high,discount,0.029263989649568844,-0.0006907709367217466,-0.0018157717938009552,buyside,na,bull,range,flat,0,flat,0.0
2019-11-07 06:24:00+00:00,2019,4,off,0,normal,equilibrium,0.00907010844424483,-5.4608999563128004e-05,0.0008563203731370477,none,na,range,bear,flat,0,flat,0.0
2019-11-08 20:12:00+00:00,2019,4,ny_pm,0,normal,premium,0.013705295858973638,0.00065164268259571,0.0006154180317483303,none,na,bear,range,flat,0,flat,0.0
2019-11-12 12:55:00+00:00,2019,4,ny_am,1,low,equilibrium,0.008530162199280104,-0.0002705237339489251,0.00025262094227611467,sellside,na,bull,range,long,5,loss,-1.0729927007299231
2019-11-14 05:33:00+00:00,2019,4,off,0,normal,premium,0.011937759709550327,0.00021595162683558884,0.000630119722747322,none,na,bull,bull,flat,0,flat,0.0
2019-11-15 19:21:00+00:00,2019,4,ny_pm,0,normal,premium,0.014633842219039704,0.0006802842872231869,0.0011104146144891196,none,na,bull,bull,flat,0,flat,0.0
2019-11-19 12:05:00+00:00,2019,4,ny_am,1,normal,equilibrium,0.013300664365648154,-0.00023141967067200712,0.00017808804673030346,none,na,range,bull,flat,0,flat,0.0
2019-11-21 03:36:00+00:00,2019,4,asia,0,normal,premium,0.016743331630677403,0.00075677039225932,-0.00019801267281105992,none,na,range,range,flat,0,flat,0.0
2019-11-22 17:24:00+00:00,2019,4,off,0,normal,premium,0.019007593114285463,0.00014366268002729592,0.0017807356776688551,none,na,range,range,flat,0,flat,0.0
2019-11-26 09:59:00+00:00,2019,4,london,1,normal,premium,0.010868012765043816,0.00023178276605987128,-0.00040981415818826505,none,na,bear,bull,flat,0,flat,0.0
2019-11-28 01:45:00+00:00,2019,4,asia,0,normal,discount,0.01831330396683836,0.0007654650645304851,0.0004983093077059975,none,na,bear,bull,flat,0,flat,0.0
2019-12-02 00:43:00+00:00,2019,4,off,0,high,premium,0.013913147506722234,-0.00017756312369047198,0.0036897738008235146,sellside,na,range,bear,flat,0,flat,0.0
2019-12-03 14:41:00+00:00,2019,4,ny_am,1,high,discount,0.06650862663563388,-0.0016097933643771827,-0.0036938882939137065,sellside,na,bear,range,flat,0,flat,0.0
2019-12-05 06:13:00+00:00,2019,4,off,0,low,equilibrium,0.0099714142654335,0.0002532698952548076,-0.00018082855644563388,none,na,bear,range,flat,0,flat,0.0
2019-12-06 20:03:00+00:00,2019,4,ny_pm,0,normal,premium,0.011629978813275488,-0.00024982601402594623,-0.00010708357873320126,sellside,na,bull,range,long,4,loss,-1.0751879699248161
2019-12-10 12:49:00+00:00,2019,4,ny_am,1,normal,discount,0.016262969041876876,-0.00012594458438287153,-7.19722187235727e-05,sellside,na,range,range,long,5,win,0.7558139534883401
2019-12-12 04:28:00+00:00,2019,4,asia,0,low,premium,0.004225888615295618,0.0,-1.7896130856508822e-05,none,na,range,bull,flat,0,flat,0.0
2019-12-13 18:24:00+00:00,2019,4,ny_pm,0,normal,discount,0.017838297402381683,-0.00019545478775386912,0.00017775249742258878,sellside,na,range,range,long,4,timeout,0.273972602739726
2019-12-17 11:09:00+00:00,2019,4,off,0,normal,discount,0.014898892590677773,-0.0004256149248966997,-0.0012403650217063878,none,na,range,range,flat,0,flat,0.0
2019-12-19 03:03:00+00:00,2019,4,asia,0,low,discount,0.007227563961780087,7.082278368951292e-05,-0.00010621536936394697,none,na,bear,range,flat,0,flat,0.0
2019-12-20 17:38:00+00:00,2019,4,off,0,normal,premium,0.010802629431194678,0.0003510188321603454,0.00013160319006132708,none,na,range,range,flat,0,flat,0.0
2019-12-24 13:41:00+00:00,2019,4,ny_am,1,normal,premium,0.006409506807117505,-0.0002798719585789501,-0.0001749383342371814,none,na,bull,range,flat,0,flat,0.0
2019-12-27 11:53:00+00:00,2019,4,off,0,normal,premium,0.008249271215492073,-3.550853266560245e-05,6.998007830812672e-05,none,na,bull,bull,flat,0,flat,0.0
2019-12-31 05:23:00+00:00,2019,4,off,0,low,premium,0.003994151493849391,7.404974177348016e-05,-6.702135349447423e-05,buyside,na,range,bear,short,4,win,-0.15951972555756308
2020-01-02 20:13:00+00:00,2020,1,ny_pm,0,normal,premium,0.014690747486805942,0.0003493409101494926,0.0019496903299885701,buyside,na,range,range,short,4,loss,-1.3236245954692405
2020-01-06 12:46:00+00:00,2020,1,ny_am,1,normal,premium,0.017924970841289578,0.00069752314341078,0.002038075955062484,buyside,na,bear,range,short,5,win,-0.0340285400658104
2020-01-08 04:18:00+00:00,2020,1,asia,0,high,premium,0.02443902265769392,-0.00012388254948867826,-0.0018620344869866624,sellside,na,bear,range,flat,0,flat,0.0
2020-01-09 18:06:00+00:00,2020,1,ny_pm,0,normal,premium,0.023791868306449398,0.00038522106640531407,-0.0017563534100516365,buyside,na,bull,range,short,4,timeout,-0.2114942528735749
2020-01-13 10:56:00+00:00,2020,1,off,0,normal,premium,0.01027717101136773,-6.946995804492872e-05,3.0072079664014724e-05,none,na,range,range,flat,0,flat,0.0
2020-01-15 02:30:00+00:00,2020,1,asia,0,normal,discount,0.017668147572779302,-0.0005542203603677932,-0.0013143216465180134,none,na,range,range,flat,0,flat,0.0
2020-01-16 16:30:00+00:00,2020,1,off,0,normal,premium,0.02410316554665978,0.00030940042788396273,-0.00017089333721473317,buyside,na,bull,bull,flat,0,flat,0.0
2020-01-20 09:41:00+00:00,2020,1,london,1,normal,discount,0.007899194931979202,8.810605783793015e-05,0.0001530002913152719,none,na,range,bull,flat,0,flat,0.0
2020-01-22 04:38:00+00:00,2020,1,asia,0,low,premium,0.00652799020601201,0.00023805861494234588,0.00013572727139429084,none,na,range,bear,flat,0,flat,0.0
2020-01-23 18:27:00+00:00,2020,1,ny_pm,0,normal,premium,0.030244072193389124,0.0014462978458008589,0.0013735734247442785,none,na,range,range,flat,0,flat,0.0
2020-01-27 11:07:00+00:00,2020,1,off,0,high,discount,0.0449769828201396,-0.0003386588548422556,-0.0037474826950571393,none,na,bear,range,flat,0,flat,0.0
2020-01-29 02:37:00+00:00,2020,1,asia,0,normal,premium,0.017231832057347976,-0.000489335706836826,0.0006037458629175076,sellside,na,bull,range,long,4,win,0.03107019562712364
2020-01-30 16:22:00+00:00,2020,1,off,0,high,premium,0.057550410668798374,0.0016668476300221759,-0.0019546668062607408,buyside,na,range,range,flat,0,flat,0.0
2020-02-03 08:52:00+00:00,2020,1,london,1,normal,premium,0.04210940876735299,0.0016101310219870694,-0.0011301636925855347,sellside,na,bear,range,long,5,loss,-1.0495540138751231
2020-02-05 00:23:00+00:00,2020,1,off,0,normal,premium,0.027489741004376816,5.312874483857146e-05,-0.0016808796730725987,none,na,range,range,flat,0,flat,0.0
2020-02-06 14:08:00+00:00,2020,1,ny_am,1,normal,discount,0.02932658405553204,0.00010105643099993345,0.0001184116103265541,buyside,na,bull,bull,long,7,win,1.0880913539964696
2020-02-10 06:38:00+00:00,2020,1,off,0,normal,discount,0.017493191598578296,-0.0002909753996961476,-0.00013640507014557422,buyside,na,range,range,short,4,loss,-1.0498007968127536
2020-02-11 20:23:00+00:00,2020,1,ny_pm,0,high,discount,0.040651960449177744,-0.00040681674444050577,-0.0006456245691422577,buyside,na,range,range,flat,0,flat,0.0
2020-02-13 11:53:00+00:00,2020,1,off,0,normal,discount,0.027150472855291267,0.0005848154625889564,-4.6006013497216385e-05,buyside,na,bull,range,short,4,win,0.3554633471645732
2020-02-17 04:23:00+00:00,2020,1,asia,0,low,premium,0.008427008878582852,-0.0003021710138550997,-0.0004725285095596011,none,na,bear,bear,short,6,loss,-1.0524109014675005
2020-02-18 23:12:00+00:00,2020,1,off,0,high,premium,0.02173594284721271,0.0005294546787820888,0.0005681254596138587,sellside,na,bear,bear,short,3,loss,-1.0510464522715668
2020-02-20 12:57:00+00:00,2020,1,ny_am,1,normal,discount,0.01763860826449222,0.00046153599315058733,0.0007334680301158819,buyside,na,range,bull,short,5,loss,-1.1390820584144195
2020-02-24 05:27:00+00:00,2020,1,off,0,normal,discount,0.023718327097090253,0.0004215282339960692,-0.00010558875696511469,none,na,bear,bear,flat,0,flat,0.0
2020-02-25 19:12:00+00:00,2020,1,ny_pm,0,high,discount,0.14603551932847414,-0.005580291387161047,-0.012517756230260925,none,na,bear,bear,flat,0,flat,0.0
2020-02-27 10:42:00+00:00,2020,1,off,0,low,discount,0.06022564509965612,0.0019080764891093575,-0.0007083447412023122,buyside,na,range,bear,short,4,win,1.4622443127510036
2020-03-02 03:12:00+00:00,2020,1,asia,0,normal,premium,0.09753795399920369,-0.00021176236596671824,0.006506669011836679,none,na,bull,range,flat,0,flat,0.0
2020-03-03 16:57:00+00:00,2020,1,off,0,high,discount,0.2313723653453753,0.005107003244525122,-0.008918059013328757,buyside,na,bull,range,flat,0,flat,0.0
2020-03-05 08:27:00+00:00,2020,1,london,1,normal,discount,0.06050381808268856,-0.0018274713024930187,-0.002876726605630644,none,na,range,range,flat,0,flat,0.0
2020-03-09 00:57:00+00:00,2020,1,asia,0,high,discount,0.09035323356623913,0.0006868694863178118,-0.039922857675277694,buyside,na,range,range,flat,0,flat,0.0
2020-03-11 00:04:00+00:00,2020,1,asia,0,low,premium,0.11839322829176907,0.004085337989678573,-0.004179807528598986,none,na,range,bull,flat,0,flat,0.0
2020-03-12 16:48:00+00:00,2020,1,off,0,high,discount,0.2548941648086624,-0.004852039803868768,-0.005118981866547039,sellside,na,bear,range,flat,0,flat,0.0
2020-03-17 04:32:00+00:00,2020,1,off,0,low,premium,0.07469955506405013,0.00016487038487283723,-9.56756953894468e-05,none,na,bear,range,flat,0,flat,0.0
2020-03-19 06:16:00+00:00,2020,1,london,1,normal,discount,0.33888777440191314,0.004438793547099496,0.011480403123926368,buyside,na,bull,bear,short,5,loss,-1.0073335288941039
2020-03-20 20:01:00+00:00,2020,1,off,0,high,discount,0.45482873581891226,-0.012191004585715964,-0.013971751334061961,none,na,range,bull,flat,0,flat,0.0
2020-03-24 15:42:00+00:00,2020,1,off,0,normal,premium,0.20337158385571397,0.005021985547430752,0.0038676864080657023,none,na,bull,range,flat,0,flat,0.0
2020-03-26 07:12:00+00:00,2020,1,london,1,normal,discount,0.13189828539822368,0.0001690749498745728,-0.002549711758253166,none,na,bear,range,flat,0,flat,0.0
2020-03-30 00:42:00+00:00,2020,1,asia,0,high,discount,0.1332363646649613,-0.0019586365531364127,-0.014388532424217473,sellside,na,bear,range,flat,0,flat,0.0
2020-03-31 14:27:00+00:00,2020,1,ny_am,1,high,premium,0.1687190348687213,0.0011638954869359192,0.004948949478518205,none,na,range,bear,flat,0,flat,0.0
2020-04-02 06:57:00+00:00,2020,2,london,1,low,premium,0.05056411649448626,0.001579243048240949,0.00470805114599643,none,na,range,range,flat,0,flat,0.0
2020-04-06 00:27:00+00:00,2020,2,asia,0,high,premium,0.1347003229830729,0.006074925798686633,0.030174198251077835,buyside,na,range,range,flat,0,flat,0.0
2020-04-07 14:12:00+00:00,2020,2,ny_am,1,high,premium,0.21343202691532637,-0.011313964864519953,-0.008847149888978915,none,na,bull,range,flat,0,flat,0.0
2020-04-09 05:42:00+00:00,2020,2,off,0,normal,premium,0.06972612828404379,0.0010050169730031792,-0.00016972274212247943,buyside,na,bull,range,short,4,win,0.13994439295639385
2020-04-13 23:12:00+00:00,2020,2,off,0,low,premium,0.03140627667866891,-0.00030286131631520637,0.0016195029063684394,none,na,range,bear,flat,0,flat,0.0
2020-04-15 12:57:00+00:00,2020,2,ny_am,1,normal,discount,0.10617947807867363,-0.0038911715505404705,-0.010199310143747423,none,na,bear,range,flat,0,flat,0.0
2020-04-17 04:27:00+00:00,2020,2,off,0,low,premium,0.03877528972124979,7.963375042545885e-05,0.00026604272531209985,sellside,na,range,range,long,4,loss,-1.0513610683102177
2020-04-20 20:12:00+00:00,2020,2,off,0,high,discount,0.11830938657536358,-0.0030443488719949434,-0.0024758152850016518,none,na,bear,range,flat,0,flat,0.0
2020-04-22 11:42:00+00:00,2020,2,ny_am,1,low,premium,0.05425581622570158,-0.0009222310441843038,0.0006654912089856334,none,na,bull,range,flat,0,flat,0.0
2020-04-24 03:12:00+00:00,2020,2,asia,0,low,discount,0.03890446151983244,-0.0003869854730619529,0.001242601951888389,buyside,na,range,bull,short,4,win,0.0607866507745189
2020-04-27 18:57:00+00:00,2020,2,ny_pm,0,normal,premium,0.04330200503081777,0.0004392957508912185,0.0037634690277851394,sellside,na,range,range,long,4,win,-1.415747774238351
2020-04-29 10:27:00+00:00,2020,2,off,0,normal,discount,0.03850718302997496,-0.0006367477491707291,-0.002914238647458317,sellside,na,bull,bull,long,8,loss,-1.0405515004055153
2020-05-01 01:57:00+00:00,2020,2,asia,0,normal,discount,0.051589678821842205,-0.0004119688130491465,-0.002087010634486085,none,na,bear,range,flat,0,flat,0.0
2020-05-04 17:42:00+00:00,2020,2,ny_pm,0,normal,premium,0.04118945464406689,0.0008105351702059726,0.0002143130501339828,buyside,na,bear,range,short,4,loss,-1.0254712175241987
2020-05-06 09:12:00+00:00,2020,2,off,0,normal,premium,0.04940972235147553,0.00020971138470683362,-0.0001297772697607307,buyside,na,range,bull,short,4,loss,-1.0504286434694863
2020-05-08 00:42:00+00:00,2020,2,asia,0,high,premium,0.0563652487941537,0.0022506234413965692,0.006265648472709124,none,na,range,bear,flat,0,flat,0.0
2020-05-11 16:27:00+00:00,2020,2,off,0,normal,discount,0.04041079819681597,0.0032068994043679203,0.004203376861801582,none,na,bear,bull,flat,0,flat,0.0
2020-05-13 07:57:00+00:00,2020,2,london,1,normal,discount,0.05596836905124254,0.001760747916349675,-0.0031140515055033094,none,na,bull,bear,flat,0,flat,0.0
2020-05-14 23:27:00+00:00,2020,2,off,0,low,premium,0.0344609676127611,0.0015689948986484885,0.000951230291710518,buyside,na,range,bear,short,4,loss,-1.0261848651479428
2020-05-18 15:12:00+00:00,2020,2,off,0,normal,premium,0.05616118750476879,0.0011244419175269634,0.005088436200448275,sellside,na,bull,range,long,4,win,-0.006005637945824009
2020-05-20 06:42:00+00:00,2020,2,london,1,normal,premium,0.04234107907608788,0.0002721435207642621,-0.0018652453554488654,none,na,range,bull,flat,0,flat,0.0
2020-05-21 22:12:00+00:00,2020,2,off,0,high,discount,0.050683209084973174,0.001042491870485685,-0.0016311457054857305,none,na,bull,bull,long,3,win,0.10850636302745206
2020-05-25 13:57:00+00:00,2020,2,ny_am,1,normal,premium,0.02659045173498625,0.0005285085262941973,0.0002817747524162555,none,na,bull,bear,flat,0,flat,0.0
2020-05-27 08:42:00+00:00,2020,2,london,1,normal,premium,0.0480364545379759,0.002112216655794066,0.0027687532529879094,none,na,bull,range,flat,0,flat,0.0
2020-05-29 00:12:00+00:00,2020,2,asia,0,normal,discount,0.04703852806182429,-0.00015918353033597714,-0.0035357626845092536,none,na,bear,range,flat,0,flat,0.0
2020-06-01 15:57:00+00:00,2020,2,off,0,normal,premium,0.041728977340688755,-5.89830612436135e-06,-0.0006931640818404928,buyside,na,bear,bear,short,8,timeout,-0.35926365795719833
2020-06-03 07:27:00+00:00,2020,2,london,1,normal,premium,0.0338522076042966,0.0012407135089211715,0.00012018399357873323,none,na,bull,range,flat,0,flat,0.0
2020-06-04 22:57:00+00:00,2020,2,off,0,normal,premium,0.02348063634267798,-0.0008308490806524851,0.001250964110349689,none,na,bear,range,flat,0,flat,0.0
